,Unnamed: 0,ResponseId,ConvertedCompYearly,C++,HTML/CSS,JavaScript,Objective-C,PHP,Swift,Python,Assembly,C,R,Rust,TypeScript,Bash/Shell,SQL,C#,Java,Node.js,PowerShell,Ruby,Perl,Matlab,Kotlin,Julia,Haskell,Delphi,Go,Scala,Dart,VBA,Groovy,Clojure,APL,LISP,F#,Elixir,Erlang,Crystal,COBOL,PostgreSQL,SQLite,Elasticsearch,Redis,MySQL,Microsoft SQL Server,Oracle,MongoDB,MariaDB,DynamoDB,Couchbase,Firebase,Cassandra,IBM DB2,Laravel,Symfony,Angular,Flask,Vue.js,jQuery,Express,React.js,Angular.js,Ruby on Rails,Django,FastAPI,ASP.NET Core ,Spring,Svelte,ASP.NET,Gatsby,Drupal,Heroku,Microsoft Azure,AWS,Google Cloud Platform,DigitalOcean,Oracle Cloud Infrastructure,IBM Cloud or Watson
Go,-0.02959371495232443,-0.029593714952324424,0.13610225998782358,0.055732666381968936,0.002879493614930965,0.027357490321011847,0.04003321495782253,0.0183584662827996,0.02155387334720953,0.1376726592308487,0.04709005605325717,0.10560766736434177,-0.012097488456773966,0.18828834932310334,0.07307047597577768,0.16578483196827565,0.01262272520346253,-0.08996799124225181,0.06336657676162026,0.0984442077197616,0.004318000936822783,0.10716871171342988,0.06384622950586374,-0.011531033472686693,0.03716742426767329,-0.004584424955540632,0.06772743981449857,-0.008038190739730163,1.0,0.03453981914314004,0.04869185649539636,-0.05249230791850907,0.05982033436565219,-0.0030156485431544586,-0.0044417839607356485,0.061205313494151314,0.01998196991956914,0.06990780637898233,0.047728481257054964,0.039517949036574344,0.013160822653789015,0.15341179658417695,0.08194810774647367,0.1451144059102183,0.16124822895909133,0.0774554422053348,-0.11022850161456307,-0.030369226548444803,0.07592353705305863,0.08953169337810199,0.134498266433512,0.09417842653606187,0.026213294854281994,0.08239086898355157,-0.0011588282023487124,0.02432425621423172,0.013293315671419035,-0.03329222412027119,0.13052987858801043,0.05953080468648233,-0.04183269143362273,0.0586363562215711,0.0723367593634498,-0.0031405949558129605,0.06237869395947245,0.05555763681054419,0.0778603306083238,-0.08243058205100273,0.033436281015463705,0.07267672310779609,-0.0992005700849414,0.060294029255544564,0.025729284971482115,0.022760905391598016,-0.0010885191091999594,0.16272738882984977,0.14700476778754126,0.12310188781225707,0.01009611559161542,0.025625124366730423
Scala,0.011299389121155046,0.011299389121155046,0.09609200084374367,-0.011483679840296348,-0.02883631936406014,-0.01730764071300512,-0.001357354027535555,-0.03761197858768989,-0.015070261930119797,0.06630649104534118,0.01514592169229161,0.00436475907181165,0.047868083506478594,0.05319585599314902,0.018538233539235647,0.05684013702507791,0.027811350132172466,-0.07190139658492901,0.12393534123795641,0.010850202898215961,-0.015206074489394886,0.016549069237556592,-0.0007537470888997633,-0.0037658378065810526,0.03377230346325293,0.02951729320543878,0.06127188024898936,-0.010810012967128134,0.03453981914314004,1.0,-0.000527351730144658,-0.013176454224359984,0.05984916785570041,0.06267782228019658,0.005289914963726263,0.06086620029606422,-0.001299189252246302,0.0157781952029966,0.023267086342411036,-0.015359909242202692,0.020040421541879995,0.06813766113310568,0.02484205161442227,0.05087499995625315,0.040678695104581844,0.04053101168515671,-0.03724566743120302,0.021582307687271738,0.04725755561841534,-0.008578727966386975,0.08729380232758376,0.018089537827526418,-0.014284277127008511,0.1271157916844316,0.023805700015297308,-0.02144384960974486,-0.0175793497475257,0.006935220753334989,0.027074061206979,-0.0022680582963950113,-0.022037732763401218,0.00417286338694224,0.01341377115408134,-0.013381763419840242,-0.0059651970198654255,0.00021637404569619718,0.020759877317248474,-0.048216380638019175,0.06422097457856833,0.013865902362974646,-0.0477657090651776,0.002743073733068372,-0.00010296582798633678,0.0029266666804131274,0.010056108920181906,0.07001324865221643,0.04338233347788913,0.013853038469100364,-0.009968000932429553,0.022068335579544327
Dart,-0.00446556011711433,-0.00446556011711433,-0.012033726478560313,0.013934131683649828,0.03445803747462687,0.05073426280935021,0.07287283248037162,0.018792004769891416,0.10667032431829761,0.019193207055465757,0.013185225671794117,0.03395552234982479,0.0010223688133058305,0.021123182341643187,0.053780936338452295,0.012551540402172963,0.01147872744725627,0.029240987466166872,0.05078700880389538,0.06816408420087876,-0.005142563361646157,0.01868970482429281,-0.01642961223646467,0.008548736752507514,0.0953041821869269,0.010388278262308656,0.008976439507760092,0.012642953624983537,0.04869185649539636,-0.000527351730144658,1.0,-0.019812695375016173,-0.008073050462310001,0.0026182130281971858,0.010492705821603865,0.008799913229016226,0.007352814888489884,0.013699633999150394,-0.006503946898003497,0.00905436935926186,-0.009853614975236394,0.020821490378045208,0.06257711783314047,0.015992071377557513,0.04058241503984788,0.013571761050748721,-0.0008336952742712112,-0.020711770498350324,0.05884158882934974,0.01301214987286225,0.013788873705945661,0.015328386901580154,0.1868182724951769,0.0028310384166634803,-0.01693872629943388,0.049710718687169884,0.03808554245023108,0.04462447549057195,0.005969016408547344,0.025841821605631,0.018065334247957324,0.05379066820773215,0.03653272557770331,0.008741374539348472,0.016831835819348693,0.011080171858022153,0.021483884033492585,0.031288047542366304,0.002986212333691647,0.05363156191170679,0.005088568689741052,0.009348713004785543,0.018076905367556115,0.052178657467139,0.018104768040956388,0.022683195968543443,0.08577637694841361,0.04605234187429137,-0.014065000049172596,0.013498460423807887
VBA,-0.011788221964308879,-0.011788221964308879,-0.07540273732871774,0.025282440378278936,0.040951657445834184,7.543210604806866e-05,0.008076279765098775,0.05114506823082689,-0.017542721441946723,0.018751879919346147,0.048458768842890555,0.0205850685196337,0.05029984871454674,-0.035349272763475006,-0.02668028166020084,-0.004984885688667778,0.11714554147210755,0.153731578038304,0.0014610995626531632,-0.02500875726989241,0.16794850412214787,-0.05477547399870191,0.022949403115603405,0.05366155026165007,-0.03369823977521492,-0.006616905133183477,-0.006089046043885692,0.03782071145025613,-0.05249230791850907,-0.013176454224359984,-0.019812695375016173,1.0,-0.012307218484324436,-0.03211063877602725,0.012387324717423648,0.01224968697168148,0.03806617060440409,-0.03456392078126409,-0.011920116621651053,0.044938524728780016,0.0821423706988222,-0.05664642744030231,0.06061597103316678,-0.026908267787660468,-0.03953172493454794,0.04397167571309579,0.21421236448127398,0.09398654947674091,0.0008954626634608814,0.01660253336919145,-0.02273451175690049,0.00622341127937165,-0.002266050740675033,-0.0009022368795845287,0.08180999215468222,0.007338127356736277,0.018333710397129332,0.02454643703873551,-0.018304910195094382,-0.00588201970437115,0.08347642647948766,-0.017610214331892592,-0.0596324289040685,0.036454224067324306,-0.050403018199420516,0.0031362443144731275,0.004698186999711413,0.10510807122324738,-0.01438372177114411,-0.003883066250741707,0.17108947679208364,-0.018945211233079563,0.03860301786909972,-0.024136750657697024,0.08320760605487103,-0.07182773760681896,-0.003052918598629926,-0.034947920018661066,0.015646130727921904,-0.0010719046126586697
Groovy,-0.003766921861979864,-0.003766921861979864,0.07418468404374641,0.005964198439226071,-0.0009096860029224697,0.013781545574019782,0.009909944775576248,-0.019621352435812985,0.011977724255073667,0.05902047014239363,0.013557297504525175,0.017458933257806633,-0.009912670545466708,0.0013630722932547019,0.023638512849173017,0.11106067833597535,0.030640528176432348,-0.04460882004298582,0.2170646332620831,0.05375818963449198,0.03142455838953101,0.013376680097443031,0.024111936728320224,-0.0023595924752497954,0.12723324265987257,-0.012897448711067636,0.02056865246188261,-0.005035527664673907,0.05982033436565219,0.05984916785570041,-0.008073050462310001,-0.012307218484324436,1.0,-0.0003957825062151244,0.02353238929524807,0.006570813383540697,-0.005135321392779709,-0.008865789800317747,0.004594544688358694,-0.005337719444247561,0.02811622452535393,0.044001927210291954,0.024943593560087938,0.08036397602911638,0.051734536908447544,0.02328209239788058,-0.007514047711183047,0.049260634270716634,0.038006444888814654,0.012013829730588827,0.08280126965009378,0.02623383543665158,0.006744688925235944,0.07854721252855867,0.037196454626125766,-0.02159864367651366,-0.0014613869295570904,0.027133480400159737,0.028924986054693708,-0.020620440519111737,0.010031809948068954,0.012044616359007226,0.0077197964516475155,0.027567321898249883,-0.013916450938449175,-0.001183192729780492,0.010876694402405112,-0.040181653925740746,0.21027528336653586,0.003322877389606519,-0.04662987445584216,0.0016990233704054173,0.00623974291280119,-0.02106136923960338,-0.010839418374702457,0.0648178049965418,0.024262318223202614,-0.017088628414625457,0.014726220593632355,0.018243497094280324
Clojure,0.12074664699221199,0.12074664699221199,0.10811772733763031,-0.05070247170948475,-0.05211036663172125,-0.03984882315592662,-0.011505610479139115,-0.02903594121056093,-0.017641042047921426,-0.02280940693085553,-0.01520855513957011,-0.025457066304957376,-0.0026859214020209833,0.024683711519907107,-0.025391871999485158,0.023008561936570932,-0.029471814351668242,-0.10391321242005273,0.03479122864987672,-0.025469889354920453,-0.05244007202483547,0.008987296295730998,-0.01755961576440106,-0.02299719975872899,0.0032971327993613904,0.0002862182048531501,0.0411415701843179,-0.011724012532505431,-0.0030156485431544586,0.06267782228019658,0.0026182130281971858,-0.03211063877602725,-0.0003957825062151244,1.0,0.032405730114333293,0.18811293824873368,0.0410273152583569,0.02082766528855895,0.03476950196605787,-0.007560164964894813,-0.01275319628867515,0.10269842969922467,0.0003113971515480376,0.055549149309542446,0.01399540248289331,-0.03293619051542413,-0.07650981684044807,-0.015064061790179379,-0.0028534682787457145,-0.019554285149568418,0.055721921003919664,0.0035403066296036713,-0.01485370422956044,0.048834854462993245,-0.011138380333305836,-0.008738797780632624,-0.013071694682661544,-0.04554637321409051,-0.006955093103714906,-0.037987289183650644,-0.05468624888979406,-0.03052518053048176,0.09075564781782157,-0.03151633934411232,-0.0033146195828898948,-0.006181157931728041,-0.008562550255288685,-0.07245520308750547,0.0013032327043599754,0.011535649283200328,-0.06698587394087015,-0.007281263980792285,-0.020428978778649708,0.023763041002031117,-0.07002287811956824,0.08937351061121755,0.019497155862118705,0.030380620338767195,0.00380332733390784,-0.004244026085849846
APL,-0.017086116942970995,-0.017086116942970995,0.023980234694184168,0.00419529218590661,-0.011110622785885389,-0.014307303762538593,0.01864738275723591,-0.012669435748649285,0.020959227756088585,0.02288571920311944,0.018788272183913952,0.024025592113341647,0.012249797051602446,0.01208557845035739,0.003997830876458981,0.010484357624168078,-0.004513867289619426,-0.013768951527491259,0.00815628439052556,-0.016715360027374022,-0.009270834818719919,0.017962270714951708,0.01499728931494329,0.022368547838635382,0.007606589355546271,0.018770901987669827,0.07198465088162749,-0.005079360852882868,-0.0044417839607356485,0.005289914963726263,0.010492705821603865,0.012387324717423648,0.02353238929524807,0.032405730114333293,1.0,0.1304114826096936,0.03905823237100993,0.01907410377488149,-0.005304781821357414,0.025728872595529327,-0.0034414300184841275,0.00951143807610843,0.008603436066633764,0.006633844861903122,0.007724765547842606,-0.007870119518626139,-0.012357817558943157,0.0016328636614218871,0.0366469449419475,0.02444553842498593,0.004961850118249368,-0.0057885274680440245,-0.005217669473139744,0.026936063815895063,0.025008371114029367,0.002844999380371849,0.013425522473261791,-0.009986494695528984,0.005163904050399945,0.0018557075294869771,-4.106511001374541e-05,-0.0009648412468044678,-0.00017950964020953055,0.009673104051676032,-0.0011407378958585787,0.02106672655629819,0.02348609660328442,-0.012046071182615739,9.728572588177502e-05,0.010112377298249469,-0.015882194110345395,0.003347897378708432,0.00845830053183298,0.004042626649838105,0.004392262708766298,0.006408923059033012,0.0220897256499749,0.004629168521506982,-0.0049122797573123034,0.015579486394199739
LISP,0.022850827843274624,0.022850827843274624,0.021566626029904144,0.035700250093667917,-0.0026762984752156218,-0.01413716230949593,0.024849952568230284,-0.020353234926936623,0.0157420426392985,0.04539080529949749,0.09120186935400307,0.0885857532994506,0.04428603579300336,0.06367929263132471,0.0017446179779695304,0.0706498929149706,-0.004777165586608743,-0.03913694802952695,0.028801949721077802,0.015135875247836045,-0.011669773434599972,0.031249351810849434,0.04741884318525182,0.020087300852003297,0.018541822408495983,0.04263105751593237,0.1209655355261173,0.006710351181802285,0.061205313494151314,0.06086620029606422,0.008799913229016226,0.01224968697168148,0.006570813383540697,0.18811293824873368,0.1304114826096936,1.0,0.0462768942698797,0.02569410769498216,0.052986378652449165,-0.011163943643789842,0.0056703155960781786,0.045832764296003456,0.05789827044568355,0.012836170915067982,0.022630044847271352,0.008634889378579582,-0.037643385232864306,0.010093132560409586,0.025323839832324977,0.036681094402110793,0.006920427235161603,0.0024816379129292973,0.0025241677100340263,0.020745443218757303,-0.014247475643684096,-0.016326264970335146,-0.016957054822177093,-0.029324213700884182,0.041231969696686945,-0.015139878018363506,-0.009805953697549365,0.02209256087855168,0.010818107068511915,-0.008552391623278893,0.012071579653964583,0.02768573842754066,-0.0028997358478954007,-0.029541490537294185,-0.007346608477141378,0.03553082856347018,-0.0376777891616166,-0.005103925348636695,-0.02074332933152034,0.02266281304891233,-0.0018585439313752766,0.015061822312717164,0.020076556477832685,0.04257336376215292,0.01809230893258615,0.0012430096222618813
F#,-0.02249224124333219,-0.02249224124333219,0.010433400539370571,0.030023597600640908,0.003519082236849148,0.0173831740763216,-0.0024791297754884188,-0.022173690378133062,0.0020358431458348102,0.002496004862855368,0.029201043536703244,0.010462590099682124,0.000708090803816484,0.03894402782886845,0.04342595124722751,0.0040282113569375865,0.025040355749336354,0.12038109542220217,-0.010263551083995735,0.02079627900691708,0.07855650039770207,-0.01740617363979147,-0.0008901106091571256,-0.005445415626821197,0.0027784848088436647,0.041863076235462794,0.055353907220861864,0.022716696373360847,0.01998196991956914,-0.001299189252246302,0.007352814888489884,0.03806617060440409,-0.005135321392779709,0.0410273152583569,0.03905823237100993,0.0462768942698797,1.0,0.029747610044897947,0.020784181923149583,0.017154614043230567,0.0424175768820891,0.03646207485102367,0.04828231795387789,0.017502789566591362,-0.0020350671449635605,-0.008696727743603968,0.07168009604424908,-0.0006472986207784261,-0.0019970888117961613,-0.001549503244054118,-0.003337599165335014,0.00698478703385618,-0.0035331459030862227,0.021466303251379246,0.004133547626882641,-0.0230685461681837,-0.005820737588451787,0.03078312085169578,-0.01350282482486614,0.013565265960399376,0.009707674422129008,0.01291679578502209,0.04381510135832202,0.04065088189098823,-0.02125933289901138,0.01418225267624498,-0.00449834870542225,0.13566493784267125,-0.019076833040568158,0.02245073055769077,0.07627842197638932,0.001300956381654425,-0.010683321533264512,-0.005138535684766844,0.08383143202721388,-0.007319748117973746,0.00483197915630413,0.006454170273060522,0.0006802809402278604,-0.013591165277854938
Elixir,0.010388709048892667,0.010388709048892667,0.0554586284273256,-0.027592497449501693,0.003383302706897892,0.03973314353083961,0.01735536892816873,-0.006029054566899795,0.04321288370728973,-0.00988250614140593,0.013688448062546146,0.0038065802562177314,-0.02471778935521705,0.08655718164853014,0.014852046739074067,0.015467141075476117,-0.0013146512028652034,-0.06906760550036632,-0.04226355795668814,0.026777195464085704,-0.04083620814374198,0.1521376701364878,0.005141815703272882,-0.02229519595789374,0.01680248054952404,0.007813668508345981,0.04824409279777457,-0.004054959127687749,0.06990780637898233,0.0157781952029966,0.013699633999150394,-0.03456392078126409,-0.008865789800317747,0.02082766528855895,0.01907410377488149,0.02569410769498216,0.029747610044897947,1.0,0.44415903061403716,0.06941952136195052,-0.0019323008612623664,0.1623030118837017,0.01748950244069668,0.05324288921782388,0.09726088593003551,0.010844153918948657,-0.059519536003150325,-0.03574528227821619,0.00195773965461424,0.036532951171264275,0.007962616118353822,0.023395099371609086,0.00821328365954613,0.03594919949915537,-0.014980217867666498,0.014610767319734349,-0.0011529488369498957,-0.033901191372831305,0.01980178498052984,0.013941541442818804,-0.03201124900111847,0.030886954663403975,0.06549448085146935,-0.020143882729995153,0.14734329475345792,0.005994551427594794,-0.003150241439109228,-0.0487471528058059,-0.025285904110626943,0.05746368049099929,-0.04983957117050005,0.02030802612383075,0.0035392677143249642,0.08103141560802586,-0.015161756342580582,0.08343906443464934,0.05075682443610325,0.1060243714952804,-0.002965340544637498,0.002570000585441906
Erlang,0.011774816619859659,0.011774816619859659,0.04714014781902273,0.008685056569432328,0.003692109522491446,0.013388666895641919,0.01466077432484509,0.005269667315880833,0.02856059649146305,-0.0032373510574065533,0.05606049539063597,0.04435709482125264,0.0052091013273252,0.05282319649296212,-0.017377060775682133,0.022963667470966228,-0.013057876960439519,-0.025877656345520073,-0.012703261916116705,0.01938927436507138,-0.010959269566342819,0.09117385028951595,0.015530567846566838,-0.010131270923597675,0.01827703937704904,0.0006461219920632881,0.06286071621312404,-0.010515247660709392,0.047728481257054964,0.023267086342411036,-0.006503946898003497,-0.011920116621651053,0.004594544688358694,0.03476950196605787,-0.005304781821357414,0.052986378652449165,0.020784181923149583,0.44415903061403716,1.0,0.03498108808207867,0.01109406891849761,0.09370318778871843,0.02515022557731659,0.02743819267609521,0.049417367481925954,0.009419616960587261,-0.022924866872485364,-0.00735035354261835,0.0231341746156293,0.03337834035887057,-0.00022437750921573216,0.03170669525751112,-0.007344863445689844,0.05155849364278168,-0.008456358895713863,0.004299668499689498,0.02536355158363681,-0.019051429270270055,0.00781548678433304,0.01906245993940292,-0.0064882363168899445,0.02596573353006498,0.03642116224736253,-0.01690801921107478,0.06744614576104749,0.003685134541976122,-0.0016710355793003661,-0.0202620431315843,-0.01833925110550073,0.03590733111142961,-0.017179054495158858,0.005307275590193541,0.007498016031566147,0.05423974888755745,-0.011939202077316543,0.042937536162447214,0.030543496613638022,0.052225667747312576,0.002655013656341234,-0.0019358566310213967
Crystal,0.007641221345366236,0.007641221345366236,0.0035435118315832776,0.010273181771988703,0.02655693658743687,0.009200571656570122,0.009403430986508173,0.01947615705314679,0.025869177765578597,-0.010802658204010194,0.018002283354984137,0.023533918202955275,0.0021379455405333802,0.023552137915172328,0.0022886624509529927,0.023777329185746498,0.02591557751796232,0.008561699009548836,-0.008659112494907747,0.0029499975743608586,0.006319682061047582,0.08863968881162437,0.005309044321983681,0.004202910884318098,-0.0034200280595844358,0.00545648397076221,-0.011121171860830423,0.006742310143100065,0.039517949036574344,-0.015359909242202692,0.00905436935926186,0.044938524728780016,-0.005337719444247561,-0.007560164964894813,0.025728872595529327,-0.011163943643789842,0.017154614043230567,0.06941952136195052,0.03498108808207867,1.0,0.03903503859789748,0.03754912326701782,0.022371998437927955,0.018710101241540014,0.03511627688749254,0.022472653751621913,0.014576514730061904,0.031241254704080793,0.008789748043173666,0.016074921625558593,0.0064445242112817595,0.044017702874184945,0.009385525996873787,-0.012727989828305563,0.016268449825933104,0.014156913816602541,0.02490759347644858,0.012780220219887162,-0.0073651654242314615,0.005754805154320256,0.017429170903111874,-0.0032854538063976095,0.004144003482827522,0.024528514405704055,0.09815557919125868,0.006964803192140462,0.024167478968236903,0.00816147434931162,-0.018076560308834713,0.040107172058812326,0.02701460407691713,0.015198036649828339,0.01615615375474725,0.06019498940479004,-0.005737417863939692,0.018046068721966253,0.05041606640398419,0.06649442233511675,0.03907200735299031,0.015781035520101256
COBOL,0.023696722034555192,0.023696722034555192,-0.01238143292342854,0.04998524034723665,0.026155744814019454,0.026189323453442933,0.018756716556498187,0.022684927478099137,0.033104476223330986,-0.004057912766899955,0.10305956959222766,0.055343109241942384,0.04643508307620629,-0.0069369248535096064,-0.00013206966328248865,0.014080681686173751,0.024273050684408305,0.03703171995832961,0.0590163507559412,0.008269662356155024,0.04001125995515958,-0.009515763743619144,0.0714798254036484,0.02312539819293257,0.005565494151384809,-0.007208678586870379,0.005758848136466293,0.069217634621655,0.013160822653789015,0.020040421541879995,-0.009853614975236394,0.0821423706988222,0.02811622452535393,-0.01275319628867515,-0.0034414300184841275,0.0056703155960781786,0.0424175768820891,-0.0019323008612623664,0.01109406891849761,0.03903503859789748,1.0,0.008931018568675925,0.05742286852557393,0.02360407185623009,0.0068127815688031656,0.04598276715084691,0.043663830707447636,0.06399509933807569,0.05319398855631528,0.03283079970640243,0.010171735960135908,0.0926092507218516,0.015583782791037474,0.041327576413577274,0.13691223045413892,0.015511376088688284,0.02100825171622722,0.0183997930825071,0.03981427989979664,0.011269451030641753,0.03917739602654505,0.017394761012099868,0.02507028062434173,0.04273207885561971,0.01313236874091474,0.02013856778701034,0.012579945509311411,0.03347767791232876,0.04052125453595648,0.016202196760480833,0.055625638286652714,-0.0034615178317377094,0.050620609181505356,0.008870749039921204,0.041121497409876265,0.006334960774730068,0.03652302564765855,0.0038946571100645744,0.03269017734357735,0.008032939379047296
PostgreSQL,0.007749297227944414,0.007749297227944414,0.10947522015033273,-0.05964450130663283,0.0685430831622033,0.13426611527534452,0.006902452164837792,0.008395843756200182,0.018745328162580326,0.1438214867923155,-0.012167839575753469,-0.02770218294896085,0.03559414428444808,0.09718892262680447,0.09906907257063206,0.1511084876966691,0.119756966280684,-0.17800316137041886,0.05209680391942569,0.15017667161334547,-0.07968932348800432,0.27777653885307746,0.027141808202082115,-0.03501101893610802,0.03180318655591927,0.0013217272843282252,0.05692347448320457,-0.04135751625954732,0.15341179658417695,0.06813766113310568,0.020821490378045208,-0.05664642744030231,0.044001927210291954,0.10269842969922467,0.00951143807610843,0.045832764296003456,0.03646207485102367,0.1623030118837017,0.09370318778871843,0.03754912326701782,0.008931018568675925,1.0,0.14161757207029396,0.1650921873999506,0.3086930623091266,0.06989078254688212,-0.13860563573376186,-0.031186182596363674,0.10329473021753839,0.056447472672444106,0.13968965637930678,0.008814084957123505,0.03650239877013954,0.054774386565969,-0.0017772932210401188,0.03253875394077596,0.013979421038827095,-0.011703175757551755,0.18125010099647654,0.0844274134959999,-0.011778742707314042,0.14970463791387864,0.21518538092201758,0.007611633151007561,0.29095610662670984,0.2020764732526707,0.11561009770474934,-0.1277212679144659,0.07286097936213999,0.07639116814040701,-0.1483833333610055,0.08705899494310959,0.011055246461859245,0.2609576441668033,-0.07116813055262122,0.3350356526592572,0.16340664048428247,0.16101831916124976,0.0033551119579250657,0.012346926290707537
SQLite,-0.029463931516431282,-0.029463931516431282,0.014090696169757755,0.09807115092391046,0.07415468817321749,0.07349775146583772,0.1146026290481886,0.10680052364347314,0.11447287947757791,0.13381239362939235,0.08698966264011165,0.12142208645678015,0.07646457559516291,0.07249480011871588,0.01982055476399751,0.11928328171214446,0.13018364188082227,0.020619193709987813,0.06315958924079829,0.07167009912197496,0.06538953279825663,0.06195273463186152,0.09403786556435624,0.027149663469218942,0.09317263383957207,0.035144512842444575,0.07046880547878648,0.043398345604251556,0.08194810774647367,0.02484205161442227,0.06257711783314047,0.06061597103316678,0.024943593560087938,0.0003113971515480376,0.008603436066633764,0.05789827044568355,0.04828231795387789,0.01748950244069668,0.02515022557731659,0.022371998437927955,0.05742286852557393,0.14161757207029396,1.0,0.067286273653346,0.12920924340138074,0.18988927089111018,0.034536375535912094,0.062164720882572515,0.07369865712398864,0.16159578525860774,0.01723338239797962,0.04558630024258957,0.05599867820835089,0.02423424528767278,0.021386907822011206,0.09582549193080349,0.07373675357644748,0.015227197458703939,0.16211651904745128,0.07710784516463241,0.09913084626943001,0.05375083094656487,0.036849472994561684,0.03282115590834312,0.05773755625462078,0.1567055905765182,0.05607164892673054,0.029019076538890548,-0.012072760729680748,0.027555616446406146,0.014836663479845063,0.027269950174705453,0.05251314474120723,0.08659489809167348,0.06613442631689134,0.06502079681773162,0.09698221259287007,0.14114689568436461,0.01680948028228903,0.023575929568030597
Elasticsearch,-0.007204781402996506,-0.007204781402996506,0.12683627440288897,-0.04839436552317208,0.04396376206331949,0.1050073008463185,0.0114337626940532,0.05670134106970149,0.010591973285626752,0.07951535214572156,-0.013631789151168016,-0.01621773074701802,-0.007665356851782475,0.04066753845699047,0.0968026505135293,0.11263677172638438,0.07978833917711671,-0.03321032861555286,0.0655849401688285,0.10548794963433909,0.037377126192772794,0.1306878376023991,0.040736818189673625,-0.030378892350811197,0.04983405009945381,-0.011168369721795928,0.013305372476987008,-0.014020545360876761,0.1451144059102183,0.05087499995625315,0.015992071377557513,-0.026908267787660468,0.08036397602911638,0.055549149309542446,0.006633844861903122,0.012836170915067982,0.017502789566591362,0.05324288921782388,0.02743819267609521,0.018710101241540014,0.02360407185623009,0.1650921873999506,0.067286273653346,1.0,0.29188944357609237,0.10868649182337763,-0.005068578023076256,0.019141736934980783,0.12316462879219875,0.1011920992296918,0.2116178894833874,0.061552287533925575,0.03348932239044656,0.09618883986000885,-0.004366139718392279,0.04439209972429355,0.07121614967324216,0.029686230585121022,0.11907595872432392,0.08324843061954208,0.047203668349222155,0.07841198440161176,0.10366268030840395,0.04906703274171666,0.11613897070125527,0.0768347451963637,0.06423425566275129,-0.00553946492235578,0.08081129863677786,0.043446760019193814,-0.009298948189994433,0.02472488992659141,0.06451290860062636,0.0572209734660801,0.01843730996303932,0.22143769364928045,0.11480704051587476,0.07553084782542903,0.010500643758584352,0.040424373532050376
Redis,-0.009517173960911311,-0.009517173960911311,0.1346267404009195,-0.05309135847526383,0.10493019349969517,0.15785106348566003,0.026954226847789413,0.09513109332441944,0.02520536251369828,0.050627137574978096,-0.019137904821063572,-0.028029054523172198,-0.038968154899799434,0.0626857814954371,0.14323231619019566,0.11334159311753808,0.12628137039238044,-0.05407141683307241,0.017164983157027424,0.1660627755635319,0.010202158020427657,0.2583124719584602,0.01250196135681434,-0.03644561125420611,0.03623636989079251,-0.009966557357786666,0.025604069517357497,-0.025327687223557577,0.16124822895909133,0.040678695104581844,0.04058241503984788,-0.03953172493454794,0.051734536908447544,0.01399540248289331,0.007724765547842606,0.022630044847271352,-0.0020350671449635605,0.09726088593003551,0.049417367481925954,0.03511627688749254,0.0068127815688031656,0.3086930623091266,0.12920924340138074,0.29188944357609237,1.0,0.1385188437915317,-0.05953557036540259,-0.049344448827508866,0.1537749547732488,0.1378342810524516,0.152166705971949,0.0326644308975128,0.03287723961142345,0.07096097015349669,-0.022502049622023904,0.12590498388700402,0.07098272598256691,0.013412342903891346,0.12763106148783027,0.14010412996100646,0.09117715829128038,0.16821717167858236,0.17511328649663715,0.060450467801262064,0.27594856515309446,0.1362977277028217,0.08131216300050627,0.0027593908888159306,0.05332209715127599,0.045883399284841045,-0.025443471176088483,0.060409250677312634,0.03581735537872786,0.17409962473767274,0.019139283163836063,0.24206296763301427,0.1386375971837063,0.1821171395835354,-0.009949769975675935,0.03690350191349977
MySQL,0.017211193927447757,0.017211193927447757,-0.05240723057142203,0.003948318548252231,0.1687911814178281,0.17182288434829876,0.048740143463770334,0.3785697963414768,0.026635823018648256,0.06926277932543948,0.03315649868021828,0.02577285584121088,0.051505052809831836,-0.007575732584028739,0.042566884637344427,0.10750397269628019,0.21097340551165206,-0.03573675755719379,0.11258637180490001,0.15175091423184,0.028755049450207543,0.09701384466182032,0.0882064207624973,0.010512055027473155,0.04706227417757549,-0.005405577403105325,0.0008612718874962547,0.01604427776693869,0.0774554422053348,0.04053101168515671,0.013571761050748721,0.04397167571309579,0.02328209239788058,-0.03293619051542413,-0.007870119518626139,0.008634889378579582,-0.008696727743603968,0.010844153918948657,0.009419616960587261,0.022472653751621913,0.04598276715084691,0.06989078254688212,0.18988927089111018,0.10868649182337763,0.1385188437915317,1.0,-0.0034760226098315473,0.0779388859238743,0.12393141166117543,0.2971444106451997,0.08563981672713145,0.039738784422731356,0.07166760774124491,0.03262376224907623,0.028511402622845947,0.2259939499706338,0.13942179894437517,0.06133470454145534,0.07402326958274219,0.11443762495766789,0.19362947206094444,0.11629425510755505,0.10245899428746029,0.09656606191150137,0.10163621775682793,0.09740852558272477,0.008873545220850987,-0.02568001228957944,0.07943350837852674,0.04635314258145771,-0.01667079858477473,0.046729445247037066,0.1610624347319328,0.07857704053056239,0.008593564209137068,0.18990236710775202,0.13620732964245372,0.1356069400917939,0.021166984490684826,0.02292178081284167
